CHR	POS	END	MEDIAN
chr12	26232092	26232094	0.91608
chr12	26733500	26733502	0.45804
chr12	26922771	26922773	0.79633
chr12	27380433	27380435	1.37043
chr12	28162456	28162458	0.88835
chr12	28829271	28829273	0.69386
chr12	29165566	29165568	0.64801
chr12	29765648	29765650	0.24191
chr12	30132994	30132996	0.96323
chr12	30649826	30649828	0.88822
chr12	31022682	31022684	0.95443
chr12	31800909	31800911	0.18864
chr12	32243845	32243847	0.96817
chr12	32416561	32416563	1.00289
chr12	33748293	33748295	1.27819
chr12	33922213	33922215	1.15673
chr12	37489179	37489181	0.79957
chr12	38160349	38160351	1.14429
chr12	38970210	38970212	0.98771
chr12	39206134	39206136	1.25065
chr12	39992975	39992977	0.73285
chr12	40591813	40591815	0.739
chr12	40919772	40919774	0.67493
chr12	41435343	41435345	0.89959
chr12	42072106	42072108	0.76084
chr12	42129563	42129565	0.47177
chr12	42737328	42737330	1.10963
chr12	43326391	43326393	0.6651
chr12	43718129	43718131	0.83564
chr12	44535725	44535727	0.42785
chr12	44670422	44670424	0.83573
chr12	45337848	45337850	0.70063
chr12	45361315	45361317	0.63045
chr12	45459882	45459884	0.90871
chr12	45503315	45503317	0.97386
chr12	45552422	45552424	0.79328
chr12	45565387	45565389	0.68893
chr12	45631153	45631155	1.3571
chr12	45654335	45654337	1.38052
chr12	45694009	45694011	0.95255
chr12	45729007	45729506	0.24473
chr12	45729507	45730006	0.30779
chr12	45730007	45730506	0.37539
chr12	45730507	45731006	0.22771
chr12	45731007	45731427	0.658
chr12	45761361	45761363	0.57431
chr12	45811407	45811561	1.03993
chr12	45817659	45817898	1.12135
chr12	45819207	45819777	1.05643
chr12	45819994	45820227	0.74561
chr12	45821379	45821381	0.55821
chr12	45821409	45821497	0.66707
chr12	45834207	45834446	0.82223
chr12	45834683	45835182	0.96033
chr12	45835183	45835633	0.86269
chr12	45835869	45836227	0.80458
chr12	45836578	45836665	0.7823
chr12	45836730	45837001	1.04562
chr12	45837310	45837427	0.8839
chr12	45837487	45837717	1.17994
chr12	45839318	45839506	1.1302
chr12	45846845	45846947	1.03182
chr12	45848825	45848980	0.94737
chr12	45849569	45849786	1.15236
chr12	45850025	45850524	1.21355
chr12	45850525	45851024	1.35001
chr12	45851025	45851524	1.35681
chr12	45851525	45852024	1.22571
chr12	45852025	45852524	1.15141
chr12	45852525	45852906	1.12279
chr12	45860790	45860959	1.21729
chr12	45872179	45872181	0.95791
chr12	45887444	45887446	0.72462
chr12	45891769	45891928	1.1236
chr12	45892000	45892106	1.16819
chr12	45893409	45893553	1.2727
chr12	45893619	45893731	0.98157
chr12	45904923	45905088	1.18591
chr12	45957609	45957611	0.91321
chr12	45990240	45990242	0.56654
chr12	46009538	46009540	0.81716
chr12	46077263	46077265	0.50504
chr12	46080666	46080668	0.71897
chr12	46146510	46146512	0.81419
chr12	46235427	46235429	0.87657
chr12	46264275	46264277	1.14261
chr12	46290286	46290288	0.72897
chr12	46552579	46552581	0.91444
chr12	46691736	46691738	0.7703
chr12	47323884	47323886	0.81637
chr12	47372912	47372914	1.02382
chr12	47403525	47403527	1.38531
chr12	47424117	47424119	1.20181
chr12	47466880	47466882	0.82711
chr12	47527529	47527531	1.02643
chr12	47571274	47571276	1.15735
chr12	47619922	47619924	1.3649
chr12	47646090	47646092	1.09054
chr12	47667567	47667569	0.98265
chr12	47707446	47707448	0.87499
chr12	47759211	47759213	0.33355
chr12	47783830	47783896	1.44262
chr12	47784068	47784227	1.02695
chr12	47785376	47785481	1.15966
chr12	47785741	47785895	0.98007
chr12	47786574	47786713	1.21947
chr12	47787701	47787819	1.35538
chr12	47788034	47788174	1.32815
chr12	47789250	47789358	1.25284
chr12	47789512	47789588	1.50262
chr12	47789802	47789930	0.90427
chr12	47790946	47790948	1.17302
chr12	47791248	47791318	1.26755
chr12	47791575	47791716	1.01615
chr12	47791860	47792014	0.83656
chr12	47793358	47793598	1.01399
chr12	47794749	47794943	1.16973
chr12	47795173	47795390	0.81773
chr12	47795576	47795777	1.36943
chr12	47795895	47796026	1.01207
chr12	47796196	47796308	1.41127
chr12	47797006	47797152	0.84884
chr12	47797373	47797509	0.76529
chr12	47798097	47798229	0.60875
chr12	47798551	47798662	1.0483
chr12	47798774	47798982	1.32016
chr12	47802213	47802284	1.03744
chr12	47819756	47819795	0.02104
chr12	47845053	47845055	0.40932
chr12	47889021	47889023	0.82694
chr12	47902484	47902486	1.32474
chr12	47944638	47944640	0.34731
chr12	48020274	48020276	0.1528
chr12	48023753	48023755	1.25348
chr12	48079585	48079587	0.86512
chr12	48138133	48138135	0.88695
chr12	48164138	48164140	0.55425
chr12	48198243	48198245	0.53993
chr12	48250548	48250550	0.63587
chr12	48267904	48267906	0.5245
chr12	48560441	48560443	1.08413
chr12	48592574	48592576	1.02702
chr12	48602199	48602201	1.42044
chr12	48617703	48617705	0.8018
chr12	48682315	48682317	0.28396
chr12	48689610	48689612	0.71731
chr12	48747075	48747077	1.07931
chr12	48897233	48897235	0.94444
chr12	48938308	48938310	1.09535
chr12	48966205	48966207	1.41883
chr12	49018925	49018927	0.25735
chr12	49021769	49021882	1.02455
chr12	49022032	49022161	1.24793
chr12	49022269	49022363	1.1796
chr12	49022579	49022885	1.24373
chr12	49024567	49024718	1.27233
chr12	49024799	49024956	1.16847
chr12	49026171	49026670	1.01352
chr12	49026671	49027170	1.09338
chr12	49027171	49027332	0.43435
chr12	49027792	49027940	1.02509
chr12	49027998	49028151	1.07104
chr12	49028817	49028968	1.19622
chr12	49029050	49029246	1.26916
chr12	49029390	49029486	0.92193
chr12	49030269	49030449	0.29602
chr12	49030590	49030778	0.90486
chr12	49030882	49031043	0.78889
chr12	49031164	49031663	1.13061
chr12	49031664	49032163	1.40735
chr12	49032164	49032663	0.94234
chr12	49032664	49033163	1.22284
chr12	49033164	49033663	1.11359
chr12	49033664	49033974	1.34821
chr12	49034056	49034309	1.03206
chr12	49034399	49034486	1.44259
chr12	49034571	49034676	1.56899
chr12	49034801	49034945	1.30038
chr12	49037114	49037613	0.99593
chr12	49037614	49038113	1.26181
chr12	49038114	49038613	1.23091
chr12	49038614	49038999	1.00853
chr12	49039211	49039368	1.25916
chr12	49039424	49039627	1.0439
chr12	49039713	49040212	1.32324
chr12	49040213	49040712	1.02538
chr12	49040713	49041212	1.37887
chr12	49041213	49041545	0.90533
chr12	49041644	49041715	1.39722
chr12	49041906	49042000	1.18514
chr12	49042078	49042340	1.21473
chr12	49042550	49042655	1.42022
chr12	49042730	49042888	1.29682
chr12	49043065	49043196	1.22921
chr12	49043352	49043438	1.32525
chr12	49043624	49043792	1.059
chr12	49043857	49044008	0.97577
chr12	49044189	49044314	0.85926
chr12	49044392	49044532	0.91838
chr12	49044733	49044975	1.05518
chr12	49045909	49045977	0.87901
chr12	49046054	49046184	1.00296
chr12	49046249	49046434	1.17932
chr12	49046598	49046800	1.17502
chr12	49047954	49048079	1.17734
chr12	49048648	49048779	1.10695
chr12	49049094	49049228	1.14745
chr12	49049671	49050170	1.05153
chr12	49050171	49050670	1.15505
chr12	49050671	49050800	1.01032
chr12	49050875	49051374	1.21551
chr12	49051375	49051874	1.07937
chr12	49051875	49052434	1.13272
chr12	49052553	49052719	1.05579
chr12	49052904	49053082	1.15221
chr12	49053196	49053331	1.28453
chr12	49053465	49053651	1.24036
chr12	49053967	49054150	1.12704
chr12	49054296	49054426	1.13456
chr12	49054517	49054761	1.05261
chr12	49054889	49055036	1.22344
chr12	49055265	49055334	0.92148
chr12	49070665	49070667	0.70578
chr12	49079181	49079183	1.02059
chr12	49100241	49100243	1.18558
chr12	49132100	49132102	0.92604
chr12	49175527	49175529	0.74331
chr12	49191569	49191571	0.75806
chr12	49791550	49791552	0.91875
chr12	50311931	50311933	1.2471
chr12	50990003	50990005	0.64087
chr12	51486484	51486486	0.82507
chr12	51869161	51869163	0.96564
chr12	52535767	52535769	1.52724
chr12	53051497	53051499	1.11711
chr12	53586306	53586308	0.66721
chr12	53693035	53693037	1.12545
chr12	54534261	54534263	1.09277
chr12	54753321	54753323	0.56257
chr12	55329790	55329792	0.5662
chr12	55661068	55661070	1.07496
chr12	56080290	56080392	0.88334
chr12	56083740	56083912	1.04933
chr12	56084984	56085191	1.05529
chr12	56086520	56086666	1.10146
chr12	56087566	56087652	1.42093
chr12	56087784	56087923	1.47426
chr12	56088010	56088172	1.26867
chr12	56088532	56088666	1.35153
chr12	56088737	56088878	1.17519
chr12	56092736	56092830	1.37263
chr12	56092975	56093086	1.25238
chr12	56093334	56093560	1.15155
chr12	56093753	56093906	0.96706
chr12	56094088	56094199	0.80768
chr12	56094391	56094566	1.23197
chr12	56095246	56095320	1.08633
chr12	56095654	56095816	1.44832
chr12	56096492	56096632	1.58457
chr12	56096737	56096856	1.1169
chr12	56097034	56097240	1.27099
chr12	56097774	56097950	1.23913
chr12	56098489	56098585	1.29688
chr12	56098748	56098915	0.738
chr12	56099637	56099755	1.33202
chr12	56099827	56100039	1.38758
chr12	56100163	56100255	1.13083
chr12	56101050	56101371	1.30722
chr12	56101518	56102065	1.11224
chr12	56533896	56533898	0.17742
chr12	56914475	56914477	
chr12	57096561	57096771	0.8559
chr12	57096839	57096988	1.36719
chr12	57097057	57097143	0.97001
chr12	57098494	57098607	1.08214
chr12	57098781	57098912	1.41112
chr12	57099004	57099088	1.37995
chr12	57099283	57099450	1.23493
chr12	57099756	57099913	1.04548
chr12	57099985	57100100	1.30425
chr12	57102279	57102506	0.9787
chr12	57102818	57102931	0.66409
chr12	57104453	57104596	1.20897
chr12	57104715	57104823	1.1928
chr12	57105140	57105349	1.26704
chr12	57105457	57105609	1.06877
chr12	57106180	57106349	0.97984
chr12	57106517	57106590	1.29758
chr12	57106682	57106841	1.21028
chr12	57107220	57107324	1.04594
chr12	57107594	57107753	0.71513
chr12	57108152	57108288	1.09525
chr12	57268779	57268781	1.20177
chr12	57287338	57287340	1.3617
chr12	57304165	57304167	1.5354
chr12	57367319	57367321	1.16562
chr12	57386037	57386039	0.91784
chr12	57391717	57391719	0.72126
chr12	57409688	57409690	0.97591
chr12	57454924	57454926	1.14453
chr12	57462230	57462232	0.16343
chr12	57463681	57463801	1.07455
chr12	57463988	57464101	1.00991
chr12	57464607	57465106	1.22692
chr12	57465107	57465606	1.07933
chr12	57465607	57465935	1.16648
chr12	57466229	57466399	1.35877
chr12	57467322	57467507	1.11052
chr12	57467983	57468234	1.25472
chr12	57469420	57469708	0.863
chr12	57470306	57470805	0.98763
chr12	57470806	57471305	0.97129
chr12	57471306	57471805	0.69392
chr12	57471806	57472071	1.04797
chr12	57476371	57476373	0.74452
chr12	57574954	57574956	1.31046
chr12	57588470	57588472	1.29773
chr12	57621710	57621712	0.76959
chr12	57632217	57632219	0.84416
chr12	57655861	57655863	0.87228
chr12	57677563	57677565	0.43459
chr12	57683760	57683762	0.95663
chr12	57702205	57702207	0.97677
chr12	57732450	57732452	1.05948
chr12	57748514	57748627	0.85901
chr12	57749171	57749327	1.16006
chr12	57749443	57749514	1.08768
chr12	57750645	57750775	0.91874
chr12	57750912	57751100	1.26677
chr12	57751196	57751352	1.07091
chr12	57751489	57751727	1.09598
chr12	57893846	57893848	1.20407
chr12	57930092	57930094	0.86948
chr12	58107965	58107967	0.60127
chr12	58115983	58115985	0.87776
chr12	58128349	58128351	0.72188
chr12	58138573	58138575	0.96463
chr12	58156957	58156959	1.0981
chr12	58167364	58167366	1.09855
chr12	58222136	58222138	1.0108
chr12	58461642	58461644	0.76488
chr12	58790149	58790151	0.82136
chr12	59156326	59156328	0.82085
chr12	60104673	60104675	0.59915
chr12	60184445	60184447	0.7068
chr12	60933474	60933476	0.44637
chr12	61379471	61379473	0.9926
chr12	61763113	61763115	0.76954
chr12	62444814	62444816	0.85951
chr12	62727279	62727281	1.20178
chr12	63224436	63224438	0.84618
chr12	64047742	64047744	0.81385
chr12	64576315	64576317	1.05163
chr12	64753590	64753592	0.94952
chr12	64790119	64790121	0.80311
chr12	64831824	64831826	0.58397
chr12	64879255	64879257	0.92195
chr12	64944689	64944691	1.24947
chr12	64982741	64982743	1.01912
chr12	65004917	65004919	0.97811
chr12	65054787	65054789	0.7187
chr12	65089256	65089258	1.07041
chr12	65125305	65125307	1.18575
chr12	65155967	65155969	0.99675
chr12	65194685	65194687	1.11319
chr12	65258264	65258266	0.9324
chr12	65309092	65309094	0.78753
chr12	65417453	65417455	0.80329
chr12	65436391	65436393	0.78568
chr12	65505052	65505054	0.6761
chr12	65536186	65536188	1.28173
chr12	65583522	65583524	0.96217
chr12	65601906	65601908	0.7855
chr12	65664889	65664891	1.10887
chr12	65753639	65753641	1.17229
chr12	66263871	66263873	1.05734
chr12	66610102	66610104	0.86317
chr12	67604232	67604234	0.6756
chr12	67611277	67611279	1.15629
chr12	68190764	68190766	1.07421
chr12	68361254	68361256	0.68602
chr12	68382689	68382691	1.04443
chr12	68413322	68413324	0.76345
chr12	68466471	68466473	0.73048
chr12	68490280	68490282	0.76256
chr12	68600398	68600400	0.86124
chr12	68686128	68686130	0.85269
chr12	68700340	68700342	0.64694
chr12	68741109	68741111	0.67158
chr12	68775441	68775443	1.11723
chr12	68808467	68808501	0.65234
chr12	68809197	68809302	0.52268
chr12	68813543	68813638	0.92244
chr12	68816801	68816955	0.96168
chr12	68820314	68820384	0.59404
chr12	68824352	68824440	0.49157
chr12	68824544	68824661	0.86893
chr12	68828760	68828941	1.03187
chr12	68830616	68830618	0.47859
chr12	68835818	68835994	0.77736
chr12	68836661	68836759	1.02625
chr12	68839263	68839859	1.15082
chr12	68856767	68856769	1.34344
chr12	68934863	68934865	0.6565
chr12	68973551	68973553	0.85157
chr12	69043764	69043766	0.61555
chr12	69076546	69076548	1.0021
chr12	69124253	69124255	1.03891
chr12	69144957	69144959	1.15043
chr12	69189634	69189636	0.63525
chr12	69233382	69233384	1.0136
chr12	69306991	69306993	0.51725
chr12	69368058	69368060	0.78725
chr12	69918845	69918847	0.75871
chr12	70203952	70203954	0.67163
chr12	70608261	70608263	1.04665
chr12	71233796	71233798	1.1156
chr12	71737581	71737583	1.34693
chr12	72352464	72352466	0.95846
chr12	73022026	73022028	0.66424
chr12	73295655	73295657	0.66146
chr12	73766303	73766305	0.44325
chr12	74462467	74462469	0.46298
chr12	75047432	75047434	1.00569
chr12	75191299	75191301	0.79756
chr12	75609453	75609455	0.62911
chr12	76442721	76442723	1.03771
chr12	77038015	77038017	0.95625
chr12	77415266	77415268	0.70672
chr12	77750847	77750849	0.76704
chr12	78164478	78164480	0.82008
chr12	78884279	78884281	0.40543
chr12	79243672	79243674	1.01102
chr12	80017083	80017085	1.18295
chr12	80136761	80136763	0.96974
chr12	81074270	81074272	0.17601
chr12	81164750	81164752	0.91832
chr12	81616320	81616322	1.07678
chr12	82134022	82134024	0.81657
chr12	82908471	82908473	0.74311
chr12	83466883	83466885	0.65235
chr12	83737256	83737258	0.64816
chr12	84349816	84349818	0.52751
chr12	84855324	84855326	0.94444
chr12	85583992	85583994	1.06849
chr12	85653413	85653415	1.28347
chr12	86110915	86110917	0.79883
chr12	86738350	86738352	0.60481
chr12	87251965	87251967	0.55357
chr12	87918435	87918437	0.90314
chr12	88153204	88153206	0.83092
chr12	89097184	89097186	1.26174
chr12	89457255	89457257	0.69701
chr12	90084873	90084875	1.09928
chr12	90355554	90355556	0.9315
chr12	90726734	90726736	0.73996
chr12	91579585	91579587	0.79453
chr12	91675757	91675759	0.92543
chr12	91694301	91694303	0.85252
chr12	91737167	91737169	0.78454
chr12	91780967	91780969	0.92102
chr12	91835981	91835983	0.93444
chr12	91863526	91863528	1.13496
chr12	91933519	91933521	0.82146
chr12	91973442	91973444	0.63375
chr12	92082424	92082426	0.94455
chr12	92114699	92114701	0.6989
chr12	92144069	92144457	0.62429
chr12	92145377	92145545	0.30546
chr12	92200004	92200006	0.96287
chr12	92242371	92242373	1.04455
chr12	92254616	92254618	0.98663
chr12	92335912	92335914	1.02894
chr12	92371852	92371854	0.86756
chr12	92410026	92410028	0.7746
chr12	92451481	92451483	1.60212
chr12	92522938	92522940	0.71669
chr12	92529499	92529501	0.9568
chr12	92567128	92567130	0.88805
chr12	92606675	92606677	0.90773
chr12	93010825	93010827	0.45585
chr12	93228384	93228386	1.0925
chr12	94094185	94094187	1.08691
chr12	94493888	94493890	0.71905
chr12	94976846	94976848	0.8518
chr12	95302643	95302645	0.95325
chr12	95957318	95957320	1.36499
chr12	96197873	96197875	0.80774
chr12	96950280	96950282	0.99079
chr12	97495317	97495319	0.95895
chr12	97671807	97671809	0.74088
chr12	98387223	98387225	1.02057
chr12	98735718	98735720	0.92049
chr12	99563241	99563243	1.03611
chr12	99872024	99872026	0.9709
chr12	100577576	100577578	0.61055
chr12	100621093	100621095	1.06362
chr12	101319241	101319243	0.88572
chr12	101973389	101973391	0.73442
chr12	102576157	102576159	0.82018
chr12	102760260	102760262	0.99775
chr12	103166455	103166457	0.64013
chr12	103898503	103898505	1.13682
chr12	104317008	104317010	0.8164
chr12	104811253	104811255	0.96328
chr12	105212393	105212395	1.05263
chr12	105950214	105950216	0.66149
chr12	106482256	106482258	0.52916
chr12	107279986	107279988	0.76085
chr12	108099367	108099369	1.02524
chr12	108265118	108265120	0.93602
chr12	108801208	108801210	0.43278
chr12	109148673	109148675	1.07683
chr12	109621625	109621627	1.10289
chr12	110134334	110134336	0.74979
chr12	110948862	110948864	0.96473
chr12	110976132	110976134	1.4392
chr12	111099017	111099019	1.22427
chr12	111176931	111176933	1.18166
chr12	111246656	111246658	1.22856
chr12	111258723	111258725	0.64543
chr12	111321731	111321733	1.03465
chr12	111335367	111335369	0.2928
chr12	111369694	111369696	0.87992
chr12	111418135	111418634	0.84848
chr12	111418635	111418887	0.85328
chr12	111446742	111446864	1.06986
chr12	111446931	111447043	1.19769
chr12	111447114	111447229	1.13376
chr12	111447319	111447554	0.85628
chr12	111447645	111447837	0.88479
chr12	111447972	111448312	1.23084
chr12	111466566	111466568	0.80002
chr12	111569951	111569953	0.95274
chr12	111609766	111609768	0.97468
chr12	111662968	111662970	0.26267
chr12	111709159	111709161	0.89447
chr12	111807365	111807367	1.0673
chr12	111847737	111847739	0.93959
chr12	112419101	112419135	0.46248
chr12	112446265	112446408	1.1236
chr12	112450307	112450522	1.23106
chr12	112453184	112453397	1.33167
chr12	112454553	112454690	1.15522
chr12	112455939	112456073	0.99045
chr12	112472933	112473050	0.8872
chr12	112477640	112477740	1.16621
chr12	112477846	112478025	1.47344
chr12	112482063	112482215	1.22299
chr12	112486464	112486639	1.40407
chr12	112488432	112488520	1.04221
chr12	112489013	112489185	1.21465
chr12	112502133	112502266	1.2958
chr12	112504684	112504774	0.98174
chr12	112547523	112547525	1.37907
chr12	112770012	112770014	1.11978
chr12	113085699	113085701	1.10432
chr12	113609268	113609270	0.83661
chr12	114556249	114556251	0.72354
chr12	114583661	114583663	1.10214
chr12	115456384	115456386	1.22633
chr12	115904998	115905000	1.09284
chr12	116483654	116483656	1.04484
chr12	116787272	116787274	1.57368
chr12	117077763	117077765	1.14848
chr12	117886126	117886128	0.3881
chr12	118232028	118232030	0.81165
chr12	118746690	118746692	0.47347
